"ID","Condition","Age","Gender","Time","beep_time","button_estimate","written_estimate","Phase","satisfaction","enjoyment","stress","difficulty","focus","perceived_speed_of_time","tired","attention_timer","lego_exp","knows_sixbricks","perceived_time","action","models_done","models_correct","productivity","estimation_effect_button","estimation_effect_written","action_sorted","action_numeric","mean_baseline_perception","mean_effect_perception","experimental_effect"
"29","2",21,"male","7",3,3.02273440000135,4,"effect",5,7,7,5,7,2,2,1,6,"no","5","counting in your mind",10,9,0.0333333333333333,0.0227344000013545,1,"counting in your mind",1,0.627110011110037,0.331022233333594,0.296087777776443
"29","2",21,"male","8",6,5.13231520000409,6,"effect",5,7,7,5,7,2,2,1,6,"no","5","counting in your mind",10,9,0.0333333333333333,0.867684799995914,0,"counting in your mind",1,0.627110011110037,0.331022233333594,0.296087777776443
"29","2",21,"male","9",5,4.89735249999649,5,"effect",5,7,7,5,7,2,2,1,6,"no","5","counting in your mind",10,9,0.0333333333333333,0.102647500003513,0,"counting in your mind",1,0.627110011110037,0.331022233333594,0.296087777776443
"29","2",21,"male","10",2,1.53942260000622,2,"baseline",5,7,7,5,7,2,2,1,6,"no","5","counting in your mind",10,9,0.0333333333333333,0.460577399993781,0,"counting in your mind",1,0.627110011110037,0.331022233333594,0.296087777776443
"29","2",21,"male","11",9,6.77224859999842,8,"baseline",5,7,7,5,7,2,2,1,6,"no","5","counting in your mind",10,9,0.0333333333333333,2.22775140000158,1,"counting in your mind",1,0.627110011110037,0.331022233333594,0.296087777776443
"29","2",21,"male","12",4,4.11606310000207,5,"baseline",5,7,7,5,7,2,2,1,6,"no","5","counting in your mind",10,9,0.0333333333333333,0.116063100002066,1,"counting in your mind",1,0.627110011110037,0.331022233333594,0.296087777776443
"3","3",19,"female","1",5,4.79471960000228,7,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.205280399997719,2,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","2",3,3.34739149999223,4,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.347391499992227,1,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","3",9,9.39357350001228,9,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.39357350001228,0,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","4",4,4.54369620000944,5,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.543696200009435,1,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","5",2,2.99712040000304,3,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.997120400003041,1,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","6",7,6.87880549998954,7,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.121194500010461,0,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","7",3,3.81552989999182,4,"effect",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.815529899991816,1,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","8",6,6.6771604000096,6,"effect",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.677160400009598,0,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","9",5,5.77833760000067,5,"effect",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.778337600000668,0,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","10",2,2.38002229999984,3,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.380022299999837,1,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","11",9,9.26102209999226,8,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.26102209999226,1,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"3","3",19,"female","12",4,4.66579099999217,4,"baseline",5,6,3,2,6,4,3,1,4,"no","100","tapping along",12,12,0.1,0.665790999992169,0,"tapping along",10,0.435010211112159,0.757009300000694,0.321999088888535
"30","3",22,"female","1",5,5.09560919999785,6.3,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.0956091999978526,1.3,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","2",3,2.99877589999232,4,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.00122410000767559,1,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","3",9,8.46303880000778,9.2,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.53696119999222,0.199999999999999,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","4",4,3.2803930999944,4.5,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.719606900005601,0.5,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","5",2,1.7813848000078,2.7,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.2186151999922,0.7,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","6",7,6.54779769999732,7.1,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.452202300002682,0.0999999999999996,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","7",3,2.97965979999572,4.2,"effect",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.0203402000042843,1.2,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","8",6,0.166208299997379,6.3,"effect",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,5.83379170000262,0.3,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","9",5,4.56342390000646,5.3,"effect",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.436576099993545,0.3,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","10",2,1.62983210000675,2.6,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.370167899993248,0.6,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","11",9,8.24695749999955,8.8,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.753042500000447,0.199999999999999,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"30","3",22,"female","12",4,3.89792449999368,5,"baseline",6,7,4,2,6,7,1,1,6,"no","3","counting in your mind",11,11,0.0916666666666667,0.102075500006322,1,"counting in your mind",1,0.361056088888694,2.09690266666682,1.73584657777812
"4","1",21,"male","1",5,5.84389220000594,6,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.843892200005939,1,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","2",3,2.5463679000095,3,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.4536320999905,0,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","3",9,8.6948618000024,9,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.3051381999976,0,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","4",4,4.45983680000063,5,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.45983680000063,1,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","5",2,1.79700400000729,2,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.202995999992709,0,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","6",7,6.79529660000117,7,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.204703399998834,0,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","7",3,2.71445429998857,4,"effect",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.285545700011426,1,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","8",6,6.09524399999646,7,"effect",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.0952439999964554,1,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","9",5,4.66353649999655,5,"effect",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.336463500003447,0,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","10",2,1.73077960000955,2,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.269220399990445,0,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","11",9,8.36035200000333,8,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.639647999996669,1,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"4","1",21,"male","12",4,3.34760209999513,4,"baseline",6,7,5,2,7,7,3,1,6,"no","3","counting in your mind",16,16,0.0444444444444444,0.652397900004871,0,"counting in your mind",1,0.447940555553133,0.239084400003776,0.208856155549357
"5","2",20,"female","1",5,5.09529837586185,10,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,0.0952983758618533,5,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","2",3,4.93086379999295,6,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,1.93086379999295,3,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","3",9,11.6101242000004,12,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,2.61012420000043,3,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","4",4,4.72870999999577,5,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,0.728709999995772,1,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","5",2,2.79651139999623,3,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,0.796511399996234,1,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","6",7,6.81341850000899,8,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,0.186581499991007,1,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","7",3,4.46432209998602,4,"effect",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,1.46432209998602,1,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","8",6,7.51054459999432,8,"effect",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,1.51054459999432,2,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","9",5,4.91309030000411,5,"effect",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,0.0869096999958856,0,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","10",2,2.36410700000124,2,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,0.364107000001241,0,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","11",9,7.76226880001195,9,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,1.23773119998805,0,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"5","2",20,"female","12",4,5.23022890000721,5,"baseline",2,6,5,4,5,4,5,2,2,"no","3","counting in your mind",13,13,0.0433333333333333,1.23022890000721,1,"counting in your mind",1,1.02001737509275,1.02059213332541,0.000574758232659844
"6","3",22,"female","1",5,5.66459169999871,8,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.664591699998709,3,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","2",3,3.49836759999744,5,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.498367599997437,2,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","3",9,8.54662049999752,12,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.453379500002484,3,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","4",4,3.9145079000009,5,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.0854920999991009,1,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","5",2,1.46575659999507,3,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.534243400004925,1,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","6",7,5.76425069999823,8,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,1.23574930000177,1,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","7",3,1.53219689999241,4,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,1.46780310000759,1,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","8",6,4.28128000001016,8,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,1.71871999998984,2,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","9",5,4.33195720000367,7,"effect",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.668042799996329,2,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","10",2,1.61551189998863,3,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.384488100011367,1,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","11",9,4.96410050000122,7,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,4.03589949999878,2,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"6","3",22,"female","12",4,3.63098539999919,6,"baseline",5,7,3,4,6,7,1,5,6,"no","3","counting in your mind",12,10,0.1,0.36901460000081,2,"counting in your mind",1,0.917913977779487,1.28485529999792,0.366941322218433
"7","1",18,"other","1",5,5.86374950000027,5,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.863749500000267,0,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","2",3,3.31542499999341,4,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.315424999993411,1,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","3",9,8.27953620000335,8,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.720463799996651,1,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","4",4,3.23273899999913,4,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.767261000000872,0,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","5",2,1.38222150001093,2,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.617778499989072,0,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","6",7,5.84693329999573,5,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,1.15306670000427,2,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","7",3,4.16548309999052,5,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,1.16548309999052,2,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","8",6,4.84775520001131,6,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,1.15224479998869,0,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","9",5,4.86435089999577,5,"effect",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.13564910000423,0,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","10",2,1.4983607000031,2,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.501639299996896,0,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","11",9,8.32869359999313,7,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.67130640000687,2,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"7","1",18,"other","12",4,3.38191999999981,3,"baseline",4,6,5,3,5,5,3,2,6,"no","5","counting in your mind, tapping along",12,10,0.0333333333333333,0.618080000000191,1,"counting in your mind, tapping along",7,0.6920855777765,0.817792333327816,0.125706755551315
"8","2",21,"male","1",5,5.24729749999824,7,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.24729749999824,2,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","2",3,2.64856549999968,3,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.351434500000323,0,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","3",9,9.49510309999459,12,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.495103099994594,3,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","4",4,3.53154650000215,5,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.46845349999785,1,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","5",2,1.41561130000628,2,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.584388699993724,0,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","6",7,7.08036169999104,8,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.0803616999910446,1,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","7",3,3.26487080000516,5,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.264870800005156,2,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","8",6,5.59691910000402,7,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.403080899995985,1,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","9",5,4.69748519999848,6,"effect",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.302514800001518,1,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","10",2,1.39958450000267,2,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.600415499997325,0,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","11",9,9.22926399999415,12,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.229263999994146,3,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"8","2",21,"male","12",4,3.11542539999937,5,"baseline",3,5,2,3,6,4,1,1,5,"no","4","counting in your mind",11,9,0.0366666666666667,0.884574600000633,1,"counting in your mind",1,0.437921455551987,0.323488833334219,0.114432622217767
"9","3",23,"female","1",5,5.19769180000003,5,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.19769180000003,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","2",3,2.31559359999665,3,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.684406400003354,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","3",9,8.22977160000301,8,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.770228399996995,1,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","4",4,3.11516250000568,4,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.884837499994319,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","5",2,1.59871540000313,2,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.40128459999687,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","6",7,6.72996509999211,7,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.270034900007886,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","7",3,3.66463499999372,4,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.664634999993723,1,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","8",6,4.96487660000275,5,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,1.03512339999725,1,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","9",5,4.98196499999904,5,"effect",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.0180350000009639,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","10",2,1.26577450000332,2,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.734225499996683,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","11",9,8.31317329999001,8,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.686826700009988,1,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
"9","3",23,"female","12",4,3.43205059999309,4,"baseline",5,7,5,5,6,6,2,1,4,"no","3","counting in your mind, followed my heart beat",13,13,0.108333333333333,0.56794940000691,0,"counting in your mind, followed my heart beat",11,0.577498355557004,0.572597799997311,0.00490055555969271
